question_id,user,date,answer,votes
472,Mike S,Nov 2021,this is your spot,0
473,Yinette B,Nov 2021,Hotel provides the test at no extra cost. They will ask you to schedule it the day of your arrival.,1
473,sergio o,Nov 2021,We needed a COVID Antigen test which was collected at hotel without cost.,1
473,Matthew M,Nov 2021,The hotel provides and it is included in the cost!,1
473,Beverly J,Nov 2021,"Yes! They send a message with date and time. It was easy, free and a great service.",0
473,Angela E,Nov 2021,The hotel provides this at no cost as long as you make the appointment the day you check in but if hou dont book it the day you check in they charge you over $100. We tried to book the day we checked in and they said they would take care of it and the day before we were supposed to leave we went to get our appontment and they saidnone hadnt been made and they charged us over $100 for the test because we had to have it before we could fly. B,0
473,Jeannette C,Nov 2021,"If you are staying at any resort more than 3 days they offer a free on site test. Upon your arrival at check in you will make your appointment, all they ask for is to show up on time and if you miss your appointment there are locations where they also offer free testing but other locations do charge. So just don’t skip out on your free test it’s quick and easy. My husband and I went end of September came back October 2nd, they just asked us to take the test 2 days prior of leaving. We got our results that same day because we took ours early morning so by 8pm we had our results on hand.",0
473,Ally J,Nov 2021,It is highly recommended you make an appointment at the Concierge upon your arrival at the resort. The testing is done on site. We went in June of this year we had no issues.,0
473,Jennifermartinez,Nov 2021,"When we were there in July, they offered the test. Our friends missed their appointment and had to go to a lab outside the hotel, it was about $20 a person.",0
475,kimberly3900,Nov 2021,We rented from the spa location and it cost $80 for the day with a server.,1
476,Kilikina S,Jul 3,"Yes, concierge at the Westin was very helpful. We took a shuttle to and from the airport. It’s through their service called “The One.”",0
477,Joel M,Jun 2022,Calling the main operator is best and they will transfer you to the concierge desk to set up airport shuttle.,2
478,robertrC591BO,May 2022,Not sure. We were there 3 years ago. And we were at the Westin Resort and spa just south in Mach and the surf rider was down. Due to COVID. They are very friendly if you want to send them and email or chat.,0
478,jalicelien,May 2022,Thank you guys!,0
478,Will A,May 2022,Mid may they were still closed due to covid,0
478,balilopez,May 2022,They were not available this March when I was there due to Covid protocols. I suggest you give them a call.,0
478,dynik,May 2022,Sorry I don’t know. Call them!!,0
479,Joel M,May 2022,It is best to call the main number and the operator will connect you with the concierge desk. You can always take a cab from the airport and the hotel will usually compensate you with a dinner voucher. The Westin resort spa is basically the first hotel from the airport to start hotel row along the beach.,1
480,The Westin Resort and Spa Cancun,May 2022,"Hi Chris, the only restaurant at the Resort that requires a reservation is the Sea & Stones. It can be done directly with a Concierge or at the Restaurant and vía Open Table",0
480,MarkFromBuffalo,Apr 2022,we never had dinner at the resort. took the bus and booked dinner OPENTABLE,0
480,Will A,Apr 2022,"The resort has a concierge desk. You can call and have them do that, book any trips, or when you are at the resort go up to the restaurant and set the reservation.",0
480,Patty A,Apr 2022,"We were able to just walk in and did need a reservation. However we tended to either have an early or late dinner, missing the rush.",0
480,Bob B,Apr 2022,"Use the concierge's there at the hotel. If you want to to do it sooner, most places work off open table or some of those apps. Just make sure the reservation shows you coming from the Westin as it often can get you a free welcome drink or % off your dinner.",0
481,James W,Feb 2022,Yes $25 uSD,0
483,Manuel M,Feb 2022,"The resort is a fantastic place to stay, with Great food at average US prices plenty of options around the resort as well. Fun activities and attentive staff made it a super great vacation.",1 vote
484,Jim V,Jan 2022,"We were just there a little over a week ago. We did not snorkel but we saw some snorkeling. The property is next to the Club Med. When we were there the sea was a little rough but the beach by the Club Med is more sheltered and calmer, and better for snorkeling.",0
485,The Westin Resort and Spa Cancun,Jan 2022,"Yes, you can book transportation with our Concierge Team",0
488,Westin Cancun,Oct 2021,"Dear MattCa71, our Entertainment Team has a schedule full of activities everyday, from fitness classes, cooking classes, bingo, trivias, cornhole, amongst others.",0
489,Yemi A,Sep 2021,Yes .. you can use the Antigen test to travel back to US. I have use this test to travel to US twice in the couple of weeks.,3
490,Westin Cancun,Oct 2021,"Dear Andrea G, yes we do have Tennis equipment available for rental.",0
491,tboo04,Aug 2021,yes but make sure you schedule the appt. we had to go to town and take ours. but really easy 30.00 every where,0
491,Allyssa B,Aug 2021,I took my covid test there for $30 that we scheduled when we arrived. We had a $50 per night food and drink credit while there so we didn’t even ask about all inclusive,0
491,Mark B,Aug 2021,"I have the same question, traveling in September from the US, does the hotel offer testing onsite and what is the cost?",0
492,Andy&Vincent,Aug 2021,"We did not stay on a Villa so I cannot give an advice on this, but it is an amazing idea of you cooking on your own, definitely will safe you money!!",0
492,Peggy K,Aug 2021,"There is service for 4, but dish washer and ice maker lacking",0
493,MGD,Aug 2021,"They do offer the test at the resort, I believe it was $35 per person. You schedule it with the concierge ahead based on the day of your departure",1
493,Mark B,Aug 2021,"I have the same question, traveling in September from the US, does the hotel offer testing onsite and what is the cost?",0
493,Troy H,Jul 2021,"I believe they do offer free testing for extended stays. +52 998 848 7400, you will likely get an English speaker if that's an issue. We only stayed there one day prior to going to UNICO, who did give free testing, so we never checked on it there.",0
494,SPARKELS S,Jul 2021,I didn’t do that if you have Insta account find Westin resort and Spa because there is more than one . I know there is somewhere that you can go snorkeling but it’s a goid idea to ask them they will give you all the info at the lobby!,0
495,Verisa,Jul 2021,Yes but they are not affiliated with the hotel so be careful when accepting. If you ask the concierge they can direct you to reputable companies.,0
496,Dream51446995553,Jul 2021,"No we didn't. since we were going to be only one night at Westin, we got a test in Tulum within the 72 hours. There were plenty of places in Tulum and Playa del Carmen to get the test. Fee was anywhere between $25 and $40.",0
497,deejayjx,Jul 2021,"Hi, were you able to get an answer for your question? I'm wondering myself. Thanks",0
498,Danny R,Aug 2021,It's a horrible hotel do not believe the reviews on here. The room in the picture is not the one you will get,0
498,Norma M,Mar 2021,I don’t know. We did not go there. The Westin Spa was not open.,0
499,deejayjx,Jul 2021,"Hi, were you able to get an answer for your question regarding COVD testing? I'm wondering myself. Thanks",0
500,deejayjx,Jul 2021,"Hi, were you able to get an answer for your question? I'm wondering myself. Thanks",0
501,deejayjx,Jul 2021,"Hi, were you able to get an answer for your question? I'm wondering myself. Thanks",0
505,LizonMorton,Jan 2021,"There's a convenience store on the property that sells snacks, beer, wine, and hard alcohol, a little overpriced but convenient.",1 vote
506,cheftod67,Nov 2020,"When we were there, there were only 10 families in the whole resort, they were open but I did not see anyone playing. Yes they are free to play.",1 vote
507,patopti,Oct 2020,Dalel dot nasta at westin regina dot and you know it's com at the end. This is the only way I can write it out for you. I'm hoping she still works there. She did in late Feb 2020,1 vote
509,patopti,Aug 2020,"Hi Mike, Try calling 800-399-4229. It's the 24 hr line. They will patch you thru to the Westin or get answers for you. I hope this helps.",0
511,Travel_the_world11,Jul 2020,"It is open. We were able to use it, walk up & down too. I will say this: first time we went in the waves (they were pretty rough) two police looking guys came by and showed us a paper-I didn’t see it. I thought it was bc of rough water. Another couple at resort said they were told not to go in when entering country. We were not. The hotel staff didn’t tell us not to go to the beach either. By day 4 we, and 6 other people, were going in and playing undisturbed. Not that many people around. We walked to the right to far end and played in water no problem. You can walk on the rocks there and snorkel on the other side - there was a guard at the last 2 closed properties that told us we can walk around to snorkel, not through the property, but around by water’s edge. Hotel doesn’t give you any water toys. There was a snorkel you can buy in the little store they have on site. Hope this helps. We were there 6/25-7/1",1
512,Travel_the_world11,Jul 2020,"Buffet was closed when we were there. They had 1 kitchen open. We ordered off a limited menu. Navios restaurant nearby (10 min walk) has great sea food and atmosphere. Pools were open until 7pm, but you could still be at a chair. The main bar by the pool will serve you all day no problem. I don’t know about the hors d'oeuvres -I didn’t see any, didn’t ask. Ask about hatching turtle eggs, you might see some being released!",2
513,patopti,Apr 2020,I’ll try to put it in your messages. I can’t list email address here.,0
514,patopti,Mar 2020,"Hi, I don't know what everyone's experience there is but I can tell you that I was treated like royalty! The Marriott Cancun had their yearly convention of people from Tech Systems coming in and I had to get out and go to another propery for the last two days of my Cancun stay. I chose this Westin and I was thrilled! I booked a ocean view with balcony and was put into a HUGE suite for my remaining 2 days. I gave up my 1000 welcome points to get the buffet breakfast but I could have kept the points and been able to eat the Club room breakfast for free. Also there is a 4-6 happy hour with all kinds of drinks and hot and cols appetizers including desserts for free for Titanium Members. I loved the place so much that I returned in two weeks and I booked a lagoon room without a balcony. My upgrade was a Studio Room, Lagoon View with balcony. Studio rooms have full size refrigerators and a stove top, convection oven and plenty of cooking utensils. That worked out well for leftovers but I really hadn't planned on cooking. I hope this helped you.",0
516,Jon W,Feb 2020,"In the past, you were able to choose one day to utilize Lagunamar but I'm not sure that is still the case.",0
517,Jon W,Feb 2020,"This property did not have villas before 2018. The villas they have now were all built that year and all furnishings within them were installed at that time. One entire tower of standard rooms were converted. They all have a balcony, but half of them face the lagoon on the back side of the hotel and the others face the ocean.",1 vote
518,Jon W,Feb 2020,I've sent you a private message as it won't allow me to respond here with an email address.,2
518,Mark O,Mar 2020,"Hi Jon, can I also get it please? - thanks!",0
519,LexiMax,Jan 2020,no,0
520,TRAVELHAIR,Jan 2020,Thanks so much for this information I really appreciate it. Do you happen to know of any restaurants that are near there that you would suggest for dinner?,0
521,Leonard B,Jan 2020,"The one company, around $60",0
522,Jon W,Jan 2020,"You would need to book a room for the night your flight arrives (if arriving after midnight, book for arrival the previous day) and contact the hotel directly to let them know when you will be arriving. Without doing it this way, there is no guarantee that they will A) have availability, and B) have the room ready for you at the time you arrive.",0
523,Leonard B,Jan 2020,Yes,0
524,Jesus L,Feb 2020,"Call the hotel, they are a member of the program.",0
525,Jesus L,Feb 2020,I stay away from All Inclusive. They were always packed and long lines for drinks and stuff.,0
527,Anthony K,Jul 5,On the 3rd floor is an adults only wading pool. It’s only 2’ deep. Maybe 3’ in the middle.,0
528,Mollie J,Jul 6,kind of - this location has one big pool everyone has access to and then 2 smaller pools that only members have access to but from experience mostly only adults go to the smaller ones,0
529,Debbie B,Jul 1,Yes those colors and black - Hall of Fame,0
532,595stephanie,Jun 2022,No. We were on the front side of the hotel coming and your view is the street and then on the other side is water. If you are looking for ocean front it's the back side of the hotel where the pool is. Views are totally different.,0
532,rlb602,Jun 2022,I was in an ocean view room but the front of the hotel is looking bayside,0
532,Robert H,Jun 2022,No. Some view the bayside. Bayside is still very nice. Water and downtown Cancun.,0
533,Alfred D,Jun 2022,"Yes, there was a fair amount of seaweed on the beach and in the surf. This is seasonal and the resorts can do littlest clean several times a day. Didn't prevent me from ""gettin' in'!",0
534,KCLBoston,May 2022,"It might be, but there are other presidential suites which are at the corners of the buidings. My experience is that the ones at the corners of the building are on the upper floors and the living room area is larger.",1 vote
535,Dawayne,May 2022,"Apologies I can't give you a solid answer, however we saw many people in the pool early in the AM! Hope you enjoy your trip!",1
535,Michelle W,May 2022,Do you think we’ll be ok going in around 7am?,0
535,Michelle W,May 2022,"Hi, thanks for that. When you say early how early, we usually like to go around 7am, thanks",0
535,Grissed L,May 2022,It’s open from 8am to 8pm. My understanding.,0
535,Grahame Benson,May 2022,Don’t think it has opening times although there is no lifeguard until say 9am,0
536,Alex a,Apr 2022,Hi They are scammers They didn’t care I lost my money they did the same to us I lost deposit but we prefer not to continue with them. Sorry good luck,1
536,sanedreamer,Jun 2022,They don’t keep their commitments. Sorry for your loss,0
536,Alex a,May 2022,Hi Not we did not get anything back from them This people they just don’t care I’m suerte they do that every day.,0
537,Alex a,May 2022,They are scammers and criminals and nothing happens to them. This hard rock hotel in Cancun is a nightmare.,1
537,David S,Apr 2022,You get an itemized bill the day before you leave. You can go down and pay for it then or when you check out. Review the charges and address them. You can also dispute them with you CC company. We have never had an issue. This was later discovered to have been resolved.,1
537,Elizabeth H,Apr 2022,We have stayed at this resort many times over the last 10 years and have never had this problem nor have I heard any one else speak of the problem.,1
538,Trek594184,Apr 2022,I do not believe that they offer day passes at the moment,0
539,Brad D,Apr 2022,"If you're talking about getting a beach cabana it's pretty easy. Just have to book a day or two in advanced. As far as lawn chairs around the pool go, just get out there in the morning to get your spot.",1
540,Nicole S,Mar 2022,Yes it is! The view is amazing and you can see everything that is happening outside for daily activities.,0
541,Paula J,Mar 2022,Hi sorry me neither :(,0
542,rrbh,Mar 2022,The ocean is kind of far so they say ocean view. Make sure you don’t get the high floor center rooms. Balconies are very small. I prefer a corner room Balconies are bigger.,1
542,Road826696,Mar 2022,"ROCK ROYALTY level rooms are ocean front although the ocean is far, its still a frontal view",1
542,Janet B,May 2022,Hi so are you saying presidential 2 bedroom ocean front with personal assistant is the side towers,0
542,Paula J,Mar 2022,"Ocean front don't really exist, as the others have said , only Ocean view but the view from these rooms are gorgeous, mostly. then again we have had a lagoon view before and were just as happy :)",0
542,Elizabeth H,Mar 2022,Presidental suites are ocean front with a wonderful view but you usually have to have a membership with the hotel to book them.,0
542,foxluis,Mar 2022,"Hi, you won't find any ocean front rooms, normally you have to cross the pool area to get to the ocean. Anyway the views are great and the atmosphere at the hotel is really nice",0
542,Todd K,Mar 2022,Presidential's have the most spectacular ocean front unobstructed views that will take your breath away!,0
545,Road826696,Mar 2022,Yes…although the room service after hours is limited. Also keep in mind alcohol is not included in room service.,0
547,Tim Parenti,Mar 2022,"Don't join. It's a trick and a ruse. They gave us $800 in resort credits. But here's the catch... If you want a massage, they charge $400 and you have to pay the 20% ""fee"" on top of that so you're paying for an $80 massage - which is what you would pay anywhere at a flat rate. This applies to ""all"" the resort credits. We didn't use any of them. The front line staff service is awesome (waiters, waitresses, etc.). Once you move past that level - you're treated as if you don't exist. We got your money - go pound sand. Really disappointing - I could write a novel about our miserable 7 night stay...",0
548,Customer Care,Feb 2022,"Hello U9775MAmariao, Can you please help us with your email adress? So we can contact you",0
548,Customer Care,Feb 2022,"Hello 81andreas, Can you please help us with your email adress? So we can contact you",0
548,Andreas B,Feb 2022,I am sorry! I did not use a beach cabana,0
551,Glen,Feb 2022,We had a Pod espressos maker in room. We ordered a pot of coffee in the morning.,0
551,gwynneth13,Feb 2022,"Yes they do. I don't use the pod style of coffee making, but they have that in the room. I have used it a time or two. We have always had room service bring us a pot first thing in the morning,",0
551,Todd K,Feb 2022,"Yes, they have a Nespresso type coffee machine and they will also bring you hot water for your tea.",0
551,Mary Grace M,Feb 2022,"Yes, there is a coffee maker in the room, and in the wet bar you get bottles of water.",0
551,Leon C,Feb 2022,They have coffee stations in the room,0
551,Leon C,Feb 2022,They have coffee stations in the rooms.,0
552,gwynneth13,Feb 2022,Their pineapple juice is far superior to anything you will find elsewhere as it is fresh squeezed juice,0
553,gwynneth13,Feb 2022,"The smash bar is open after 11, but I am not sure when it closes",0
554,gwynneth13,Feb 2022,"Check with Sunwing but I think that rock royalty might just be king beds. That being said, the check in people at the resort can often change from King to double or vice versa",0
555,LucasAloha,Jan 2022,"There is a max of 4 people per standard room. The price shouldn’t change significantly, but I’d definitely take care of this prior to your arrival.",0
555,Felix R,Jan 2022,Greetings: It will depend on the scheduled dates of your reservation. You need to visit their web site. Thanks.,0
555,Alejoenlondres,Jan 2022,"It can be done, but I don't know hoe much is for any extra person.",0
556,Maz S,Mar 2022,The room is lovely can’t fault anything with it. The bed is very comfortable. Air con is perfect. Shower is perfect. There is a fridge in the room stocked with soft drinks & 2 cans of beer. There is also an iron ironing board & hairdryer provided. There is an espresso coffee machine too. Jacuzzi in room which is the best. Towels are also provided for sun loungers. Try getting towels down early as by 12pm they will be all taken. I seriously can not find any faults with the room. Oh yeah & they have room service 24/7 hope this helps. Enjoy your stay.,0
557,Арина Т,Jan 2022,"I booked all activities in hotel. And I haven’t rock royalty. Sorry, but I don’t understand question about casinos(",0
558,VicCosentino,Jan 2022,Probably not as its for guests. But you could ask and see what a day pass may cost.,0
559,Kbp,Jan 2022,I don’t know,0
560,Stew S,Jan 2022,The northern side [left side as you face the beach] tends to be loud during sets - far right end of the pool is relatively quiet - the 3rd floor members pools are very much less noisy -- ENJOY!,1
560,Cindy F,Apr 2022,Hot tub,0
560,Matt G,Jan 2022,Agree that it is more quiet on the south side of the pool.,0
560,rrbh,Jan 2022,"Are you members? If so the pool on the third floor is much more quiet. That aside , one side of the pool is quite loud. At the other side it’s not too bad.",0
561,Felix R,Dec 2021,"Good afternoon, The Hotel is Pet Friendly.",0
562,SandyToesMinnesota,Dec 2021,"It's been our experience that resort credit can't be used for food upgrades. Last trip we were told we could so we ordered about $240 of upgrades, only to be told at check out that we had to pay cash for the food.",0
564,SandyToesMinnesota,Dec 2021,"If you look under events calendar on the HR website, you can find the list of daily activities.",0
565,Matt G,Nov 2021,"The local cable feeds do have many soccer matches. I have watched some premier games while in MX at Hard Rock. They will have international channels that carry EU games (Germany, Spain, UK, Italy, etc...). At the bars, ask the bartenders to find the games when on and they will channel surf.",0
566,SandyToesMinnesota,Nov 2021,"If you book Rock Royalty or are a member, there is an AO area on the 3rd floor.",0
567,Leo P,Nov 2021,"La oferta de licor es amplia, vodka, whisky, cerveza, etc todo de la mejor calidad y la oferta de cócteles muy variada y exquisita",0
567,Tina,Nov 2021,They have both crown Royal and Tito’s,0
567,Karen C,Nov 2021,There is a VIP that has better alcohol.,0
568,SandyToesMinnesota,Nov 2021,$20 for the day,0
571,VicCosentino,Nov 2021,No covid at arrival. the hotel provides service onsite for nominal fee for testing before you return to US.,0
572,VicCosentino,Nov 2021,They do have airport pick up for members that they would likely charge members for. A taxi for a couple can be negotiated to about $45. The Covid test for antigen cost $60 USD which is requirement for return to US. Not sure how much PCR cost for other countries.,0
576,Charlotte G,Jul 9,"Yes, I believe so. It definitely did at the Diamond Club bar as there was a sign up saying the water was purified but you could ask for bottled if you preferred.",1
576,Monique J,Jul 9,No,0
577,rasal a,Jul 6,yes 100% everything you asked forand more,0
577,Simon F,Jul 6,Loads going on around pool during the day. Bars lively on an evening but close at midnight. If you want to party after midnight it’s only a 10 minute walk to lively bars in Cancun. You won’t need to rely on taxis. There were plenty of groups of males and females and they all looked to be having a great time. You will have a brilliant time. Enjoy,0
577,Simon F,Jul 6,Loads going on around pool during the day. Bars lively on an evening but close at midnight. If you want to party after midnight it’s only a 10 minute walk to lively bars in Cancun. You won’t need to rely on taxis. There were plenty of groups of males and females and they all looked to be having a great time. You will have a brilliant time. Enjoy,0
578,paddy,Jul 3,"Hi. I am enquiring whether the ‘Diamond club’ benefits are included in the price of booking when through TUI? Thank you, Paddy.",-1 vote
579,Kelvin S,Jul 2,All of the staff wear masks but guests are not required to.,1
580,Cynthia B,Jul 5,I am not sure if there is a laundrette. I know they change the bed sheet every day.,0
580,Kelvin S,Jul 2,There is a laundry bag in the room for the staff to wash and return to you,0
580,Kim T,Jul 2,No laundry but hotel does have a service,0
580,Jack P,Jul 2,No laundrette but there is a laundry service available.,0
581,char,Jun 2022,This hotel is only all inclusive in cancun . Air hotel package,0
582,Chelesa R,Jun 2022,Yes it is,0
583,rasal a,Jun 2022,is the 24hour room service included in the all inclusive thanks in advance,0
583,Marcos,Jun 2022,"We noticed lots of people face down with straps undone, but didn’t notice anyone truly topless. They have room service 24hrs a day, but drinks close between 1am and 10am I believe. Although they serve drinks at the buffet earlier than that. We’ve stayed there twice and have had a blast both times.",0
583,Michael T,Jun 2022,Not a topless place and the all inclusive food starts with breakfast - dinner. Club stays open for drinks until midnight. You can have your room stocked with alcohol for later occasions.,0
584,Tara S,Jun 2022,We were there in May. We did not have any pre-check. You do have to check-in at front desk or if DC with DC club. Yes masks are worn by staff and by guests in some areas. If you are concerned about COVID I would suggest you do not travel as most guests wore masks for the necessary minutes then right back off.,0
586,Adam,May 2022,No collar shirts and masks are no longer manadaory anywhere as of May 20th,1
586,JSS,May 2022,No collars or long pants required at R CHIC. In April masks were mandatory in the restaurants.,1
586,Robert S,May 2022,All depends on your mood,0
587,LindaT.,May 2022,"I’ll try to answer your questions. With Diamond you get use of a separate pool that was smaller and honestly looked boring. It’s basically a smaller pool that has its own seating area. I believe you get “better” drinks, you get a butler that makes reservations and does a few other things for you but most of the time you don’t need reservations as all the restaurants were available. My travel agent said to buy through her for a $1,000 U.S. but when we got there the receptionist cut us a deal for $600. We didn’t get it and quite honestly you don’t need it. They’re very flexible there so if you don’t get something in advance once you get there you can upgrade to whatever you want as long as it’s available. Do the massage and spa treatment, it’s amazing and the guy by the buffet entrance will get you a good deal. Facials are also really good so treat yourself it’s worth it. As for the cabana on the rooftop, it gets really hot so might be worth it but decide for yourself once you’re there. Have fun and stay safe!",0
591,Malinda1,Jun 2022,Hotel provides clean towel in the room and at the beach.,1
593,Brian-Cathy,May 2022,We tipped in MXN - 50 pesos each time they brought us a beverage at the beach (as the staff work really hard serving in the hot sun). Any tips and any currency will be truly welcomed and appreciated.,0
594,dawsome,May 2022,Masks in the airport although loosely enforced. Masks as you enter restaurants and when going through the buffet.,1
595,TMajic,May 2022,"Yes, all of the restaurants permitted dress shorts and shirts. I wore golf shirts each evening.",0
596,Darron5372,May 2022,"I did request this when booking with TUI but when I checked with the hotel direct they said they couldn’t guarantee but I could choose my own room via their website for 60USD, so decided to pick my own room on the floor of my choice",1 vote
597,Stephen C,Apr 2022,"1. Maybe. They did require masks in common areas last October. 2. Yes, you can go to the rooftop cabanas/bar but have to pay for your own drinks. 3. Don't know how much DC costs but I'd say it's not worth it. The rooms are all great, the alcohol is premium at most for of the bars. And I found the butler to be more trouble than his expected tip was worth. 4. The good news is that this is the best resort on the best stretch of beach I've ever visited.",2
597,Carlos J,Apr 2022,Mask is required to enter the restaurants. You have access to the roof top except the bar you have to buy the drinks. The diamond day pass cost 50 USD a day,1
597,Leif B,Apr 2022,18th floor (actually 16th) is not that specacular. You still have to Play for sine services despite diamond club. What you get is a butler which is very helpfull. Butler Stranges ting luk booking special restaurants for you. You cam get better brand spiritus.,1
597,Cesar,Apr 2022,"No mask are required, I do not know the price of the DC since it's included as part of my status. Hope it helps",0
597,TMajic,Apr 2022,"Frequent questions. Masks were required inside but I just saw where Mexico is relaxing their covid rules so they may not be enforced shortly. You can visit the roof top bar even if not DC. Drinks are not free though. We visited for a brief look at the foam party, and toured the floor early one morning. Neat overlook, but we only stayed at the foam party a little while as it isn't a HUGE place, and there were a lot of people. Everyone has their own opinion on the DC. We felt it wasn't worth it. We received a pretty good deal through Apple Vac. and we do not need Top Shelf alcohol, although they have a very good variety of name brand liquors. We also did not need a butler to wait on us. But, again. that is just us. Many will respond that they wouldn't do the trip without being DC.",0
598,Janet B,Apr 2022,This property is adults-only; minimum age 18.,0
598,Sharon Martin,Apr 2022,No kids when we were there. Possibly older teenagers? Definitely no little children,0
599,James and Kelci,Apr 2022,"You can negotiate the price for the Cabana on the 18th floor. A group of six of us payed $200 US for two bottles with our private butler. It is fairly cheap at 32.50 a person! The drinks are not premium but after drinking two bottles, you won't need the premium alcohol. I suggest to rent the Cabana when their is party going on...the pink party was wild! Highly recommend, and you get a private pool which is needed. The sun is very hot up there.",0
601,Stephen C,Apr 2022,Of course. Towels are always provided for the pools in all-inclusives.,0
604,Stephen C,Apr 2022,I saw some folks vaping the pool but not smoking cigarettes. I feel like they would stop that.,0
605,Rhonda H,Apr 2022,Yes you can go for free. You will get free soft drinks but you pay for alcohol. It's very fun on the rooftop. They have day and night parties most days.,1
605,Joanne Farrell,Apr 2022,Yes you can visit and you can have free soft drinks but you have to pay for alcohol or to reserve a cabana.,1
605,Stephen C,Apr 2022,"Yes you are. And yes, you do.",0
606,Elite,Apr 2022,"According to the reviews, $35/pp",0
608,Todd U,Apr 2022,Diamondclub1RCA-CUN@royaltonresorts,0
609,K Johnson,Apr 2022,"It all just depends on the type of room you are trying to get, what side of the building you want (sunset or ocean) and how long you are there for. For us when we were there they quoted us an extra $1000 USD for 6 nights.",0
610,TMajic,Apr 2022,"Dos equis (draft), Coors Light, and Budweiser (can) if I recall correctly. I would assume JW Black would be a selection with DC but we weren't so I am not sure on that one.",1
610,Stephen C,Apr 2022,"No Corona anywhere on the resort, nor is there any Heineken. You can buy those at one of the shops in town. I think they do have Johnny Walker Black at the bars.",0
612,TMajic,Mar 2022,"No, there is no beach bar. But the pool bars are right there.",0
613,Corrina M,Apr 2022,"Hello 🙋, We stayed seven days at this resort and it was another one thousand dollars on top of what are room cost. My other half and I agree that the diamond club experience wasn't all that. Plus, that doesn't even include everything as far as certain restaurants and entrees. That was extra, so I would say save that thousand dollars and use it elsewhere. The entertainment was really corny and make sure you lock up your valuables. We don't know if it was our housekeeper, Butler, ect., Someone within their staff not only took about $250.00 American dollars out of our room when we were on the beach. But literally took several of my blouses. Their security is a joke and of course. No one would admit to stealing our money and clothes. The air is very damp, even with the air conditioner running. Have fun, but use caution",0
614,staceyht7,Mar 2022,"There is a light package to access the areas and have some benefits or a full package. It worked out an extra £500 on top of our holiday each for the diamond if we wanted to book at reception. For me and my friends this was expensive on top of the holiday price and we weren’t interested in what it had to offer. The drinks are exceptional , the top shelf did not interest us , everything was happening in the Royalton pool and we were able to walk into the restaurants every night without any reservation. The room service and front desk service was exceptional. We personally didn’t enjoy the roof top pool so wasn’t interested paying for drinks there when we had all inclusive on the others floors and all the entertainment was happening by the beach/ Royalton pool.",3
615,Stephen C,Mar 2022,Yes you can see both the lagoon and the ocean. That corner balcony was fantastic! The biggest we've ever seen. It had lovely LED lighting at night which made for a party atmosphere.,1
615,Tina G,Mar 2022,Yes you get a view of both,1
615,Denis R,Mar 2022,"Sorry, I don't know this set up. We didn't see the geographic situation of this room. I guess you will appreciate it.",1
615,londondave,Mar 2022,Thank you Stephen and Tina for your reply,0
615,londondave,Mar 2022,Hi there thank you I got there names and email Thanks for reply x,0
615,Liberty I,Mar 2022,I really don't know. Sorry. Write down what they tell you.... get a name of the person you speak with. Good luck.,0
616,Andre B,Mar 2022,"We did not take advantage of that option, so unfortunately I cannot answer your question. We have selected a sea-view room and all those are comparable, although some guests prefer higher floors.",0
617,SkyKingBoston,Mar 2022,Indoor masking still required as recently as March 2. Only enforced in the Buffet restaurant. I’d say about 75% of guests remained compliant.,0
617,TMajic,Mar 2022,"Well, we were there last April. The signs said ""masks were required indoors"". We saw many that did not wear their masks indoors. The region is now ""green"" so the hotels can be 100% capacity, but masks are still required. As soon as we reached the doors to the outside areas we took our masks off. Again, almost a year ago, we didn't see anyone actually policing the masks indoors.",0
618,SkyKingBoston,Mar 2022,Dollars OK. We never exchanged any money into pesos.,2
619,Stephen C,Mar 2022,"This question is on the Royalton Chic topic thread. I can say from having been at this resort a few months ago, that it's the best all inclusive on the best. beach in the world that I've ever visited. Top marks.",0
620,Stephen C,Mar 2022,"I do not recommend the Diamond Club upgrade. The regular rooms are lovely, all the food is excellent and all the bars serve premium liquor. Save your money.",0
620,Michael T,Mar 2022,"This is a Marriott property so if you have status the charge may vary. Inquire with hotel if Diamond Club is waived with status. If not, the cost is per person not per room at approximately $60 a day. When you reserve you'll need to put in how many people per room. It will show cost with and without the Diamond Club. Highly recommend the club benefit to enjoy the beach, bar, and liquid hospitality!",0
621,Dream501176,Mar 2022,"In the elevators, entering the restaurants and lobby and shops area, although a few people didn’t. I hope this helps:)",1
622,roxie144,Feb 2022,"Received this from the hotel via Facebook messenger These are some of our night shows at the resort: Monday: Billboard Band Tuesday: Mexican Night Wednesday: Circus Show Thursday: Burlesque Show Friday: Neon Party/ Silent Party Saturday: Pop Night Sunday: Casino Night/ White Party We have daily activities by the main pool and Foam Parties every Tuesday, Thursday and Saturday (Themes: pink party, toga party and army party) *These activities may change without prior notice",1 vote
624,Stephen C,Feb 2022,"Dos Equis, Presidente and some Coors Light. We had Coors Light in our mini-fridge. It tastes even worse than the other beers. I stuck with cocktails for this reason. In fact, Corona was a bit hard to find even off the resort. One important tip: bring your own bubba/insulated cups. The resort uses plastic cups for everything and they really, really, smell bad. They will spoil the taste of any drink you have.",1
625,Stephen C,Feb 2022,"Sorry about your stress. These are good questions. No need to book ahead for spa's, they are almost always empty due to the higher than Western prices for spa treatments at these places. The rapid test is free and onsite. The PCR test (required in Canada) is $90 US. Quarantine cost would be whatever the hotel's daily rates are as listed on their website. Did you go their website email address for customer service? Perhaps try calling? The good news is that this is the best all-inclusive resort I've ever stayed on and it's also the very best beach.",0
